Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
1919521,01-01-2020 01:19,Sour,Bottles,Rajajinagar,14,18.47731519,5.020314275,1.070682643,5.208780662,45,6,1:0.50:0.20,4269,4179.466682,8.787174294,73.08833945,3.712508627,1.697793458,4.947189073
6324496,01-01-2020 01:19,Wheat Beer,Cans,Electronic City,13,24.63062707,4.898091714,1.051800186,5.801492129,38,19,1:0.45:0.14,1616,19276.79482,9.434505867,89.92270704,1.167062752,3.664047392,1.515473969
275631,01-01-2020 01:19,Lager,Pints,HSR Layout,12,18.11871105,5.148539565,1.057335088,4.848464949,33,5,1:0.41:0.28,4420,1987.050853,7.376867426,77.60714932,2.318268569,3.75970375,3.818538459
3244908,01-01-2020 01:19,IPA,Kegs,Whitefield,16,23.42897873,5.407647,1.042825891,5.284030451,21,6,1:0.40:0.13,3169,2977.222322,6.837549154,86.93992373,1.785856778,3.405426004,3.722706794
9027912,01-01-2020 01:19,Sour,Bottles,Electronic City,10,15.20370871,4.682685135,1.039228678,5.696351169,28,17,1:0.31:0.15,4486,8359.566117,9.376227515,73.47489045,4.207750758,1.672701873,1.741533197
214973,01-01-2020 01:19,Pilsner,Kegs,Indiranagar,18,18.05477789,4.813614086,1.034465373,4.679559993,56,14,1:0.40:0.24,2675,10223.30712,6.988961477,79.07002258,2.800751178,3.765287863,1.566233933
836602,01-01-2020 01:19,IPA,Pints,Yelahanka,10,24.21181152,4.735527774,1.052522841,4.947799468,53,9,1:0.44:0.21,1396,16550.83347,6.563476222,87.88857226,2.26280806,1.193069739,3.355326809
8527438,01-01-2020 01:19,Lager,Pints,Jayanagar,15,15.14523106,4.583592754,1.045264687,5.423401115,22,17,1:0.22:0.14,603,10293.65415,7.747199581,80.16198924,3.169253777,1.294283425,2.929617275
3112391,01-01-2020 01:20,IPA,Cans,Electronic City,18,16.00856334,4.626237024,1.066748064,4.729641012,42,8,1:0.40:0.17,3651,10205.73001,8.028173282,89.77496853,1.808384365,3.537656586,3.122379421
2694373,01-01-2020 01:20,Sour,Kegs,Jayanagar,18,24.64587776,5.470916063,1.079521087,5.032159157,48,14,1:0.23:0.18,3204,16721.89766,9.591396351,86.16690251,3.701605761,2.204077706,3.127407591
5693764,01-01-2020 01:20,Sour,Bottles,Rajajinagar,17,17.84181643,4.764123772,1.061377917,5.443954621,38,14,1:0.27:0.21,4281,6000.453417,9.381324973,88.33092264,3.063550675,2.732065056,4.033029481
9807865,01-01-2020 01:20,Pilsner,Kegs,Koramangala,16,15.23062323,5.159673359,1.078659232,5.771036596,38,14,1:0.40:0.28,4757,16580.9732,8.734943689,76.3859515,3.235699301,1.782454129,2.695977677
1111110,01-01-2020 01:21,Wheat Beer,Kegs,Indiranagar,12,23.02647326,4.711658875,1.06309194,5.275097064,41,12,1:0.22:0.18,3654,11196.49975,7.296181787,76.3379057,3.487395444,4.495927382,1.757528415
2401832,01-01-2020 01:21,Ale,Kegs,Koramangala,11,17.14817553,4.855736886,1.07510702,5.681207443,58,13,1:0.50:0.12,4781,14342.97856,8.990833298,73.06828085,3.788012758,2.758359244,4.34790131
7717854,01-01-2020 01:21,Pilsner,Bottles,Yelahanka,18,17.46348085,4.720414555,1.047474432,5.271974892,56,12,1:0.32:0.20,832,14525.04587,7.689945219,71.87055126,3.154771202,2.674560309,2.733510206
5591258,01-01-2020 01:21,Porter,Cans,Marathahalli,15,19.16218991,4.722206051,1.04546317,5.309443267,37,12,1:0.24:0.17,3412,10301.41091,8.498176666,87.94895291,4.481437356,1.092933159,1.379453466
2478366,01-01-2020 01:21,Porter,Pints,Rajajinagar,11,16.90100228,5.102458859,1.065596317,4.665549811,59,5,1:0.43:0.14,1802,1865.895211,9.239199332,73.23212014,4.818503147,1.765579325,2.192805374
9631797,01-01-2020 01:21,Wheat Beer,Bottles,Indiranagar,19,18.77771979,5.43661084,1.066922259,5.534128538,48,12,1:0.27:0.13,783,7243.92147,9.440092265,77.08893594,3.392461972,1.657654025,4.423339288
5840956,01-01-2020 01:21,Lager,Kegs,Malleswaram,10,18.99354587,5.141876941,1.030733937,5.955017244,45,18,1:0.45:0.28,3790,7119.875933,7.550970437,80.235314,3.183107631,4.308448647,1.273343236
2772296,01-01-2020 01:21,Pilsner,Pints,Yelahanka,13,24.40105703,5.255911103,1.031602323,4.750385616,58,17,1:0.45:0.16,2681,5364.513534,9.198370024,71.84833995,4.30842979,1.590810596,1.125220028
374531,01-01-2020 01:21,Wheat Beer,Cans,Marathahalli,17,21.43570316,5.06501916,1.035348695,5.148139021,44,9,1:0.43:0.22,4992,19251.67907,7.515740206,88.95491194,1.305657688,3.78172948,4.407442313
809464,01-01-2020 01:22,Stout,Bottles,Indiranagar,13,20.64179326,4.896810994,1.066726814,4.996625995,51,18,1:0.47:0.14,1753,13349.87972,8.36297475,73.85563849,1.81770911,2.000890426,1.505418288
3827343,01-01-2020 01:22,Lager,Pints,Koramangala,11,16.27023459,4.972064784,1.055333044,5.369484089,47,11,1:0.28:0.24,837,17468.61084,6.668345181,75.25618869,1.496724235,2.665721146,3.229928977
432014,01-01-2020 01:22,Stout,Pints,HSR Layout,19,24.97089578,4.74934255,1.064315804,4.640995554,58,17,1:0.30:0.20,3273,8901.16874,6.97192361,81.31490518,2.046297213,3.495028171,1.726271383
597222,01-01-2020 01:22,Ale,Bottles,Jayanagar,18,15.91975985,5.040764721,1.044362716,5.475031012,40,10,1:0.28:0.28,1778,11964.03182,9.597505989,81.15389356,2.858394244,2.529757992,2.534670097
668981,01-01-2020 01:22,Sour,Pints,HSR Layout,10,20.83181224,4.957880227,1.073535236,4.621676127,53,7,1:0.35:0.18,2922,4873.791851,6.759818951,83.52016713,4.977655674,4.219750263,1.435045429
1917560,01-01-2020 01:22,Porter,Bottles,Indiranagar,15,16.73039885,5.132706161,1.033388336,4.846374724,46,15,1:0.50:0.20,2929,7637.553329,6.220702739,78.67451627,2.552477784,1.742500961,2.381007069
9846428,01-01-2020 01:22,Pilsner,Bottles,Yelahanka,14,22.93316462,4.785883764,1.051765534,4.940444568,35,18,1:0.23:0.15,3176,10406.91794,6.305315901,81.28809863,3.410552392,3.927855585,3.201547213
5296632,01-01-2020 01:23,Wheat Beer,Kegs,Rajajinagar,19,15.11737191,4.776597421,1.060220054,5.561991061,46,12,1:0.38:0.10,2586,5192.560932,6.703042102,88.11206811,4.324970669,3.801173223,3.764320803
9935725,01-01-2020 01:23,Wheat Beer,Pints,Marathahalli,17,16.61574619,4.645081095,1.059657932,5.275191211,37,17,1:0.21:0.18,2209,14228.80583,9.788711699,82.02110506,1.059878619,1.665386483,1.535269058
9378038,01-01-2020 01:23,Wheat Beer,Pints,Indiranagar,10,16.55468749,4.985137139,1.07077077,5.38406947,58,7,1:0.47:0.13,3067,2338.827103,7.307458721,88.99984201,2.938464503,3.093252299,3.722469791
3721482,01-01-2020 01:23,Stout,Pints,Rajajinagar,19,19.80519761,5.09662655,1.042537032,5.325752182,45,6,1:0.38:0.17,3266,3014.671705,7.492213312,71.22490496,1.740471533,1.420279958,2.808191949
8206919,01-01-2020 01:23,Sour,Pints,Electronic City,19,17.03213602,4.816064216,1.04054444,4.914406539,49,5,1:0.38:0.26,851,19912.96417,6.832485042,78.74538181,2.256468271,4.05917043,4.524895802
3088733,01-01-2020 01:23,Porter,Bottles,Marathahalli,13,24.53743475,4.654174151,1.04401068,4.5101947,58,17,1:0.47:0.24,2560,10286.35258,9.197259823,86.94166338,3.801257432,4.027539668,2.911371303
1315545,01-01-2020 01:23,Ale,Kegs,Yelahanka,17,19.97429599,5.348746499,1.074121394,4.819537843,37,5,1:0.39:0.26,4270,1557.920002,6.920333942,87.33956555,1.564072655,1.034687768,2.223318874
3499148,01-01-2020 01:23,Stout,Pints,Malleswaram,18,23.02730004,5.288189705,1.036935791,5.3751484,50,6,1:0.41:0.26,2444,18936.88921,6.948439069,76.3914334,1.76542004,4.637022582,2.337117934
2535000,01-01-2020 01:23,Pilsner,Bottles,Jayanagar,17,21.14224722,5.493744193,1.036582272,4.83359431,34,18,1:0.35:0.23,804,13567.09089,8.076440544,78.42313952,2.619409707,2.324881889,2.543304733
4517314,01-01-2020 01:24,Lager,Pints,Koramangala,19,17.2779545,4.845833233,1.043571931,5.827980105,59,9,1:0.31:0.13,2187,11227.30309,7.589291073,82.13945012,1.205109613,2.229047917,3.962438206
5343359,01-01-2020 01:24,Pilsner,Pints,Jayanagar,15,19.71853883,4.823441328,1.077207752,4.511829681,49,12,1:0.24:0.22,2294,9875.737812,9.562385743,85.87836459,2.956691461,2.834659839,1.061280313
8720210,01-01-2020 01:24,Stout,Kegs,Whitefield,10,22.99666124,5.451710652,1.06130073,4.768218936,54,11,1:0.44:0.29,1431,4060.107596,8.45001194,87.12451118,4.366431043,3.1099225,1.649262739
6608999,01-01-2020 01:24,Ale,Cans,Indiranagar,15,16.33728266,4.579163613,1.070705546,5.455866524,36,18,1:0.20:0.21,4245,8080.58916,9.529877491,86.63900874,3.967933996,2.475432466,4.762005268
4175899,01-01-2020 01:24,Stout,Kegs,HSR Layout,19,19.43175168,5.169467804,1.038667172,5.86159924,36,9,1:0.21:0.29,2766,5977.306115,8.222711274,73.64700294,3.929676683,1.906963495,4.466818478
8887101,01-01-2020 01:24,IPA,Pints,Malleswaram,16,22.48114999,5.174479811,1.033101612,5.32465739,45,16,1:0.36:0.22,1110,1497.795872,8.074530344,72.24491034,2.060275854,2.979120676,3.069623637
445472,01-01-2020 01:25,Ale,Cans,Jayanagar,11,18.45422543,5.3368228,1.042406441,5.910689898,50,16,1:0.33:0.13,3414,11599.93561,6.040099368,82.8265934,2.495790956,1.271941807,4.1595448
48873,01-01-2020 01:25,Pilsner,Kegs,Malleswaram,18,19.90616819,5.290062552,1.071172567,4.667508181,30,17,1:0.48:0.12,3528,5113.547886,9.396463418,80.50061518,3.25386377,2.476101925,4.496200992
207758,01-01-2020 01:25,Stout,Bottles,Indiranagar,19,15.10585132,4.994332533,1.059379437,4.676958466,43,12,1:0.25:0.16,2764,6721.501413,8.549965375,88.71541662,1.493111954,4.52165892,4.08538036
856421,01-01-2020 01:25,Porter,Pints,HSR Layout,13,20.78788162,4.991559611,1.030761163,5.848900117,45,5,1:0.46:0.19,1642,17349.07072,9.939672808,75.54245461,4.496219877,1.877879012,1.687810233
9787952,01-01-2020 01:25,Porter,Pints,Yelahanka,15,20.27263364,4.642908129,1.059905992,5.095514741,49,8,1:0.22:0.15,2935,10894.20874,7.041137018,89.50959714,4.735461192,3.735844173,4.618043567
7346731,01-01-2020 01:25,IPA,Cans,Rajajinagar,10,18.31628742,5.110767659,1.063830494,5.296650469,21,6,1:0.26:0.12,1793,2999.19845,8.751582357,88.96246334,3.953384428,4.750072811,2.296757494
2109495,01-01-2020 01:26,Porter,Pints,Whitefield,14,19.85876644,4.710796914,1.069668274,5.018487216,41,14,1:0.33:0.12,2205,13127.97794,9.32681754,85.81920906,2.196966756,1.599760888,1.699731192
7770482,01-01-2020 01:26,Lager,Pints,Koramangala,16,20.42610138,5.014342792,1.070182566,4.574087424,57,14,1:0.29:0.27,3671,4767.502921,7.70045385,72.68250148,4.446710165,4.487230494,2.986507196
4838206,01-01-2020 01:26,Lager,Kegs,HSR Layout,12,20.80560413,4.886811054,1.038058158,5.413644162,53,14,1:0.33:0.20,4897,19044.79216,7.898501886,84.41240179,3.22646755,3.530527494,2.165715398
3815719,01-01-2020 01:26,Stout,Cans,Koramangala,10,19.66365508,5.032300802,1.054237451,5.108974656,30,18,1:0.28:0.17,2352,4044.268393,8.091462046,72.95242239,1.549289181,3.379483756,3.105724073
5123941,01-01-2020 01:26,Pilsner,Kegs,Yelahanka,13,21.59362832,5.407535213,1.072287785,5.115547324,20,12,1:0.50:0.27,1078,11346.06443,8.263140791,74.18469898,2.283152507,3.675336548,4.507362438
4015336,01-01-2020 01:26,Stout,Bottles,Jayanagar,15,21.46116642,4.68169977,1.035492013,5.283960487,21,12,1:0.28:0.23,4805,10389.19717,7.971817743,77.39556567,4.425174743,3.59999184,3.534049526
4664167,01-01-2020 01:26,Wheat Beer,Pints,Marathahalli,10,17.66010522,4.58737026,1.077160213,5.312289689,35,13,1:0.42:0.16,1703,6905.8443,6.056031993,88.98693019,4.912126514,3.277503726,3.118142115
6316757,01-01-2020 01:27,Ale,Bottles,Whitefield,19,16.46122699,4.586291299,1.061114053,5.469453141,40,7,1:0.26:0.22,3625,8832.193812,7.647172961,78.69815426,2.563023345,3.778893384,3.803135597
9700694,01-01-2020 01:27,Wheat Beer,Kegs,Indiranagar,13,24.39979597,5.272358687,1.048809067,5.589073638,55,7,1:0.33:0.22,1954,16849.86343,7.40328297,71.71348445,4.294975607,4.42829403,4.471004011
205810,01-01-2020 01:27,Ale,Kegs,Malleswaram,12,18.15821985,5.236841218,1.044457864,4.908022955,48,17,1:0.44:0.10,3807,7529.709647,8.4379926,88.5723188,1.111363175,4.289124231,2.016057656
4515201,01-01-2020 01:28,Pilsner,Cans,Indiranagar,16,22.9263343,4.656480983,1.049831158,5.287684166,33,6,1:0.35:0.11,945,2605.854157,9.052311931,88.80859287,1.273723615,1.173194602,3.532188991
4140572,01-01-2020 01:28,Sour,Cans,Rajajinagar,17,23.76873582,4.598030947,1.057139023,5.494657678,30,19,1:0.50:0.20,1444,2605.854903,9.124322644,84.50511014,3.827600366,4.762544444,1.289377824
2198397,01-01-2020 01:28,IPA,Bottles,Electronic City,16,22.44089534,5.006979478,1.033572506,5.043644329,27,9,1:0.22:0.13,753,10373.13743,8.033979027,86.07168959,4.389741782,1.445669751,2.618979312
4947608,01-01-2020 01:28,Porter,Bottles,HSR Layout,10,15.41388836,4.507840451,1.045584155,5.757302178,45,14,1:0.49:0.21,2683,7504.744095,6.70466997,78.93181083,2.300559972,2.446255693,1.83767769
38307,01-01-2020 01:29,Porter,Bottles,Yelahanka,15,23.40114343,5.449536182,1.06836823,5.768660946,25,6,1:0.24:0.18,3110,19706.92415,9.116603379,73.75426821,3.85623491,3.016700654,4.39237266
5905811,01-01-2020 01:29,Ale,Cans,Marathahalli,11,18.75921138,4.992101292,1.030369245,4.7091137,30,8,1:0.45:0.16,3483,19984.00453,8.687285401,77.05225687,4.598586268,4.3497252,1.217066407
7971649,01-01-2020 01:29,Sour,Pints,Electronic City,14,23.19348827,5.297317739,1.034036611,5.334318429,21,18,1:0.37:0.21,905,8488.943681,6.13373687,83.93693433,2.039441385,2.178741207,4.454880114
2292738,01-01-2020 01:29,Sour,Bottles,Yelahanka,18,22.15358119,5.24176472,1.038907659,5.479320767,32,13,1:0.20:0.17,4451,12880.01751,9.151853763,77.0898861,3.899415544,3.750056356,2.167251433
3960267,01-01-2020 01:30,Ale,Kegs,Rajajinagar,14,23.3042698,4.700237633,1.04017014,4.733377785,25,14,1:0.46:0.18,974,14893.03158,7.029511265,88.99372093,1.816644876,2.975560394,3.47024619
8697007,01-01-2020 01:30,IPA,Bottles,Yelahanka,11,19.88613029,5.137518168,1.067101224,5.903788773,39,15,1:0.45:0.29,1578,5076.670011,9.991499777,85.08783155,4.711904767,1.317933205,1.814497036
6397482,01-01-2020 01:30,Porter,Bottles,Whitefield,12,24.34871973,5.179779877,1.078184593,5.540672121,26,16,1:0.20:0.20,4972,14942.30384,6.459802316,71.27731608,2.675629662,2.411445985,1.220464371
4641032,01-01-2020 01:30,Sour,Bottles,Electronic City,18,23.09719632,5.137654869,1.05615661,5.920821253,42,18,1:0.30:0.25,2381,15063.10416,9.862079448,89.39683156,2.911104659,1.046579136,1.58879628
5777498,01-01-2020 01:30,Wheat Beer,Cans,Yelahanka,18,16.92103213,5.431629655,1.063083974,5.794090364,49,9,1:0.37:0.14,4108,5516.387365,8.451360118,72.59068935,2.708201858,3.724368576,2.953713037
675195,01-01-2020 01:30,Sour,Kegs,Yelahanka,16,18.12710497,4.662596621,1.061999756,5.759254065,51,7,1:0.49:0.21,2100,17109.4653,9.285628831,87.85209241,1.803332644,3.148525829,3.724451408
5983788,01-01-2020 01:30,IPA,Cans,Marathahalli,10,22.22089455,4.825986296,1.067360475,5.584865199,56,13,1:0.46:0.25,3454,3724.231865,6.510979642,83.60925033,3.12563853,4.088603099,3.804073953
3527005,01-01-2020 01:30,Lager,Kegs,Rajajinagar,14,20.26682134,5.349634096,1.069427619,5.802186711,30,12,1:0.36:0.20,4381,13348.16426,9.283894473,75.59202129,2.877143649,2.618236755,3.034060723
102604,01-01-2020 01:31,Wheat Beer,Kegs,Marathahalli,16,19.90581995,4.788406051,1.038563573,5.156044058,48,15,1:0.23:0.22,3722,12622.48892,6.414569624,79.41616453,2.253977378,3.506557481,4.587542453
9640024,01-01-2020 01:31,Ale,Pints,HSR Layout,19,16.42331531,5.038340228,1.044164078,5.030352187,24,14,1:0.21:0.27,3221,7063.221952,9.938967747,78.63633067,3.654540606,1.056567298,3.557107007
2392893,01-01-2020 01:31,Stout,Pints,Jayanagar,16,16.79384124,4.550474661,1.079186232,5.871393378,35,16,1:0.39:0.17,2376,11523.93592,6.354192651,83.79291464,2.877251928,3.259225089,3.629533153
4621124,01-01-2020 01:31,Sour,Bottles,Whitefield,16,20.21721427,4.632547944,1.067498428,4.994440369,47,11,1:0.43:0.16,2103,17867.78392,6.274578867,74.41349152,2.707127954,1.811666684,4.270883538
7055707,01-01-2020 01:31,Porter,Pints,Marathahalli,17,23.27357359,5.490042017,1.073578878,4.502821119,57,16,1:0.26:0.14,2475,11493.48366,7.371627474,74.21820966,2.607456937,4.413068556,1.244739843
8993930,01-01-2020 01:31,Stout,Bottles,HSR Layout,17,21.46416596,4.706452512,1.032149705,4.706617439,26,19,1:0.39:0.24,2061,17345.57521,7.433814625,70.3509826,2.747769614,3.936818489,3.67677833
4973724,01-01-2020 01:31,Ale,Bottles,Malleswaram,18,16.96433144,5.090004551,1.04720479,5.376380368,22,18,1:0.35:0.16,4621,19472.16925,9.136304442,71.34212353,2.444532392,1.613025708,3.770072372
3802994,01-01-2020 01:31,Stout,Pints,Electronic City,17,23.53095691,5.400199732,1.033893203,4.712088217,39,10,1:0.44:0.14,572,1020.692829,7.537056624,70.60148741,3.164261234,4.170225919,3.791914118
9254290,01-01-2020 01:31,IPA,Bottles,Yelahanka,10,19.9583997,4.973356108,1.036009898,5.772793898,59,11,1:0.26:0.18,3304,18092.02998,7.149653176,75.74811419,2.523008209,2.334284054,1.544241955
2167278,01-01-2020 01:31,Stout,Kegs,HSR Layout,18,19.66375631,5.351451463,1.074898464,4.966988993,52,15,1:0.29:0.25,1735,8052.681801,9.695750924,73.96727118,4.575712123,1.773656522,3.018717831
9178210,01-01-2020 01:32,Porter,Kegs,Indiranagar,12,21.49716038,4.859382124,1.075959875,5.061893623,34,11,1:0.22:0.24,2311,17454.78459,6.269719473,77.71577759,1.195476637,1.632148563,3.820446738
878431,01-01-2020 01:32,Ale,Kegs,Yelahanka,11,20.21712418,4.59438058,1.0483407,5.616714882,59,10,1:0.23:0.17,4591,3701.621303,6.491619178,88.0680876,3.157093141,3.410555263,3.018294456
1003842,01-01-2020 01:32,Lager,Pints,Koramangala,18,19.25989211,4.912246822,1.053347484,4.621399405,28,18,1:0.20:0.20,1121,10807.60749,8.820503182,77.28220457,1.697692974,1.053276396,2.4872058
9053972,01-01-2020 01:32,Wheat Beer,Cans,Indiranagar,10,16.26973784,5.349205729,1.030476048,5.834122923,35,5,1:0.33:0.20,4757,13390.53878,8.606310631,89.48378071,2.019935661,1.617078665,4.415170489
4326183,01-01-2020 01:32,Stout,Bottles,HSR Layout,18,16.80542477,4.761052214,1.038690582,4.706176724,22,8,1:0.28:0.11,3638,17889.71335,8.419733748,83.27035569,4.838344583,3.815542805,3.157891084
7436560,01-01-2020 01:32,Ale,Bottles,Whitefield,17,16.29014166,4.685761401,1.044583525,5.722574357,41,12,1:0.26:0.29,3896,6298.949745,9.137244655,86.07073738,3.812804376,4.794097736,1.729516168
599972,01-01-2020 01:32,Sour,Cans,Indiranagar,19,18.39713687,5.184698629,1.047992406,4.548812953,35,11,1:0.22:0.16,3679,18966.40413,7.39623127,79.23070852,4.26191846,2.409153444,4.012748261
2157121,01-01-2020 01:32,Wheat Beer,Bottles,Whitefield,16,22.21233433,4.510794544,1.036054127,5.771007481,26,18,1:0.24:0.28,1136,5702.875759,9.394220078,79.56482474,2.026851375,4.766099671,2.377930304
9396520,01-01-2020 01:32,Sour,Pints,Yelahanka,11,23.59989206,5.016191066,1.053563377,4.53890625,22,19,1:0.35:0.21,4723,3447.504172,6.567627676,77.17707071,4.62662443,3.937170325,3.878587179
9455559,01-01-2020 01:32,Lager,Cans,Marathahalli,14,24.85077805,4.786388062,1.059417878,4.697848388,50,16,1:0.46:0.22,3617,5406.22749,9.672580989,87.32325376,3.260720665,3.281021542,3.099088281
149476,01-01-2020 01:33,Pilsner,Pints,Rajajinagar,13,18.1265047,5.050114,1.046483851,4.672250251,43,10,1:0.27:0.26,1571,11907.73922,9.592494923,76.75514032,2.901207736,4.07424535,4.328533526
457182,01-01-2020 01:33,Wheat Beer,Pints,Marathahalli,13,24.40713196,4.639262,1.077120028,5.350452708,22,6,1:0.44:0.30,2207,8690.585102,6.180449501,71.4421405,1.34413589,3.764308819,3.383287786
5157242,01-01-2020 01:33,Wheat Beer,Cans,Jayanagar,10,18.57817746,4.647336872,1.076822891,4.864346607,22,15,1:0.21:0.13,2013,16763.1954,6.169024782,74.85937116,2.43199586,2.764058039,4.050651096
4007221,01-01-2020 01:33,Sour,Kegs,Yelahanka,17,17.35920894,4.874565632,1.048800288,5.766679942,48,18,1:0.31:0.26,4303,16769.36277,8.592112614,77.24878448,1.974889888,4.677964993,3.043395587
26228,01-01-2020 01:34,Lager,Bottles,Electronic City,11,21.00208909,4.723085513,1.039325649,4.812628611,33,8,1:0.27:0.21,2372,8923.997086,7.971788959,81.96784641,2.980857587,4.849009601,1.942787193
3166138,01-01-2020 01:35,Pilsner,Kegs,Indiranagar,14,21.90286628,5.490315798,1.073883808,4.705988636,26,7,1:0.39:0.17,2054,14233.17232,8.933629841,77.75623762,3.674054551,4.073921592,2.086128142
2080777,01-01-2020 01:35,Porter,Bottles,Whitefield,14,24.70927239,5.347984413,1.076594799,5.216669351,57,9,1:0.45:0.19,4562,5528.266981,8.768547797,84.16686422,1.143189804,2.9314823,4.127892356
4544865,01-01-2020 01:35,Porter,Bottles,Jayanagar,19,21.46016749,4.589577535,1.073243642,5.479766004,21,9,1:0.46:0.20,4233,13842.43663,7.543237152,79.98093256,2.537555534,2.695616351,2.025150941
5988073,01-01-2020 01:35,Stout,Kegs,Whitefield,16,24.36237212,5.063500135,1.032324116,5.879107034,47,16,1:0.24:0.12,1540,12279.81342,8.966629841,71.2490159,3.87529265,2.06911455,1.979863103
7055484,01-01-2020 01:35,Ale,Bottles,Indiranagar,10,18.75577636,4.713574687,1.035342405,4.809567166,32,15,1:0.21:0.13,1819,6039.803883,7.65180272,75.57582796,2.899200608,3.187413155,3.668132728
1028404,01-01-2020 01:35,Wheat Beer,Kegs,Yelahanka,19,22.08514274,4.813680804,1.070692032,5.035125682,56,6,1:0.47:0.26,4650,2995.699748,6.200581732,81.59938978,2.55233994,4.364644497,4.019438803
162286,01-01-2020 01:36,Porter,Kegs,Jayanagar,19,20.91106541,5.09251654,1.069475781,4.671184211,41,8,1:0.36:0.20,1503,13890.18784,6.593326192,72.68566766,3.467820491,2.190837119,2.761622334
5906702,01-01-2020 01:36,Lager,Cans,Koramangala,18,21.81157336,4.626807108,1.071369656,5.507330318,30,12,1:0.41:0.27,574,2762.849066,9.720812002,74.67775192,1.118246802,2.154984335,1.821350153
